r0    rhos0    gamma0 
7.112   0.925751   2.14031e-17
7.192   0.925427   1.52808e-17
7.272   0.925108   1.0911e-17
7.352   0.924795   7.7916e-18
7.432   0.924487   5.56463e-18
7.512   0.924184   3.97457e-18
7.592   0.923887   2.83915e-18
7.672   0.923595   2.02829e-18
7.752   0.923307   1.44916e-18
7.832   0.923024   1.03548e-18
7.912   0.922746   7.39962e-19
7.992   0.922473   5.27582e-19
r41       rhos41       gamma41  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262965
0.12   0.995149   0.000224617
0.152   0.99403   0.000191897
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.000119781
0.28   0.989891   0.0001024
0.312   0.988934   8.75553e-05
0.344   0.988005   7.48736e-05
0.376   0.987104   6.40381e-05
0.408   0.98623   5.47785e-05
0.44   0.985382   4.68642e-05
0.472   0.984558   4.00987e-05
0.504   0.983758   3.43143e-05
0.536   0.982982   2.93681e-05
0.568   0.982227   2.5138e-05
0.6   0.981495   2.15197e-05
0.632   0.980783   1.84244e-05
0.664   0.980091   1.57761e-05
0.696   0.979419   1.351e-05
0.728   0.978765   1.15707e-05
0.76   0.97813   9.91079e-06
0.792   0.977512   8.48992e-06
0.872   0.976041   5.76883e-06
0.952   0.974668   3.92233e-06
1.032   0.973386   2.66851e-06
1.112   0.972188   1.81664e-06
1.192   0.971066   1.23752e-06
1.272   0.970016   8.43622e-07
1.352   0.969032   5.75567e-07
1.432   0.968109   3.93064e-07
1.512   0.967242   2.68748e-07
1.592   0.966427   1.84027e-07
1.672   0.965658   1.2626e-07
1.752   0.964933   8.68495e-08
1.832   0.964246   5.99425e-08
1.912   0.963592   4.15553e-08
1.992   0.962967   2.89739e-08
2.072   0.962366   2.03492e-08
2.152   0.961784   1.44206e-08
2.232   0.961213   1.03289e-08
2.312   0.960648   7.48843e-09
2.392   0.960081   5.50019e-09
2.472   0.959505   4.09274e-09
2.552   0.958912   3.08187e-09
2.632   0.958295   2.34305e-09
2.712   0.957647   1.79261e-09
2.792   0.956966   1.37474e-09
2.872   0.956247   1.05246e-09
2.952   0.955492   8.01327e-10
3.032   0.954704   6.04974e-10
3.112   0.953891   4.52038e-10
3.192   0.953059   3.34092e-10
3.272   0.952218   2.44394e-10
3.352   0.951376   1.7723e-10
3.432   0.950539   1.27673e-10
3.512   0.949712   9.15492e-11
3.592   0.948898   6.54493e-11
3.672   0.948099   4.67014e-11
3.752   0.947315   3.3283e-11
3.832   0.946547   2.37005e-11
3.912   0.945796   1.68671e-11
3.992   0.945061   1.19991e-11
4.072   0.944342   8.5337e-12
4.152   0.943639   6.06797e-12
4.232   0.942952   4.31419e-12
4.312   0.94228   3.06711e-12
4.392   0.941623   2.18049e-12
4.472   0.94098   1.5502e-12
4.552   0.940352   1.10215e-12
4.632   0.939738   7.83657e-13
4.712   0.939138   5.57249e-13
4.792   0.93855   3.96294e-13
4.872   0.937976   2.81861e-13
4.952   0.937414   2.00496e-13
5.032   0.936864   1.42637e-13
5.112   0.936325   1.01488e-13
5.192   0.935798   7.22205e-14
5.272   0.935283   5.14004e-14
5.352   0.934778   3.65876e-14
5.432   0.934283   2.60474e-14
5.512   0.933799   1.85463e-14
5.592   0.933324   1.32072e-14
5.672   0.932859   9.40653e-15
5.752   0.932404   6.70053e-15
5.832   0.931957   4.77364e-15
5.912   0.93152   3.40136e-15
5.992   0.931091   2.4239e-15
6.072   0.93067   1.72757e-15
6.152   0.930257   1.23145e-15
6.232   0.929852   8.77922e-16
6.312   0.929455   6.25968e-16
6.392   0.929066   4.4638e-16
6.472   0.928684   3.18356e-16
6.552   0.928309   2.27078e-16
6.632   0.92794   1.61992e-16
6.712   0.927579   1.15575e-16
6.792   0.927224   8.24677e-17
6.872   0.926876   5.88514e-17
6.952   0.926533   4.2003e-17
7.032   0.926197   2.99815e-17
7.112   0.925867   2.14031e-17
7.192   0.925543   1.52808e-17
7.272   0.925224   1.0911e-17
7.352   0.924911   7.7916e-18
7.432   0.924603   5.56463e-18
7.512   0.9243   3.97457e-18
7.592   0.924003   2.83915e-18
7.672   0.92371   2.02829e-18
7.752   0.923423   1.44915e-18
7.832   0.92314   1.03548e-18
7.912   0.922862   7.39962e-19
7.992   0.922588   5.27578e-19
r42       rhos42       gamma42  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262964
0.12   0.995149   0.000224617
0.152   0.99403   0.000191897
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.000119781
0.28   0.989891   0.0001024
0.312   0.988934   8.75552e-05
0.344   0.988005   7.48735e-05
0.376   0.987104   6.4038e-05
0.408   0.98623   5.47784e-05
0.44   0.985382   4.68641e-05
0.472   0.984558   4.00986e-05
0.504   0.983758   3.43142e-05
0.536   0.982982   2.9368e-05
0.568   0.982227   2.51378e-05
0.6   0.981495   2.15196e-05
0.632   0.980783   1.84243e-05
0.664   0.980091   1.5776e-05
0.696   0.979419   1.35099e-05
0.728   0.978765   1.15706e-05
0.76   0.97813   9.91067e-06
0.792   0.977512   8.4898e-06
0.872   0.976041   5.7687e-06
0.952   0.974669   3.92221e-06
1.032   0.973386   2.66839e-06
1.112   0.972188   1.81652e-06
1.192   0.971066   1.2374e-06
1.272   0.970017   8.43503e-07
1.352   0.969033   5.7545e-07
1.432   0.96811   3.92949e-07
1.512   0.967243   2.68636e-07
1.592   0.966428   1.83918e-07
1.672   0.965661   1.26154e-07
1.752   0.964936   8.67472e-08
1.832   0.964249   5.98445e-08
1.912   0.963597   4.14621e-08
1.992   0.962974   2.88861e-08
2.072   0.962375   2.02673e-08
2.152   0.961795   1.43451e-08
2.232   0.961228   1.02603e-08
2.312   0.960666   7.42713e-09
2.392   0.960104   5.44645e-09
2.472   0.959534   4.04667e-09
2.552   0.958948   3.04339e-09
2.632   0.958339   2.31186e-09
2.712   0.957701   1.76819e-09
2.792   0.957028   1.35637e-09
2.872   0.956319   1.03925e-09
2.952   0.955573   7.92294e-10
3.032   0.954793   5.99132e-10
3.112   0.953987   4.48475e-10
3.192   0.953161   3.32044e-10
3.272   0.952324   2.43277e-10
3.352   0.951485   1.76644e-10
3.432   0.95065   1.2737e-10
3.512   0.949825   9.13902e-11
3.592   0.949012   6.53635e-11
3.672   0.948213   4.66535e-11
3.752   0.94743   3.32556e-11
3.832   0.946663   2.36846e-11
3.912   0.945912   1.68578e-11
3.992   0.945177   1.19936e-11
4.072   0.944458   8.53045e-12
4.152   0.943755   6.06603e-12
4.232   0.943068   4.31304e-12
4.312   0.942396   3.06643e-12
4.392   0.941739   2.18008e-12
4.472   0.941097   1.54995e-12
4.552   0.940469   1.102e-12
4.632   0.939854   7.83568e-13
4.712   0.939254   5.57195e-13
4.792   0.938666   3.96261e-13
4.872   0.938092   2.81841e-13
4.952   0.937529   2.00484e-13
5.032   0.936979   1.42629e-13
5.112   0.936441   1.01484e-13
5.192   0.935914   7.22179e-14
5.272   0.935398   5.13988e-14
5.352   0.934893   3.65866e-14
5.432   0.934398   2.60468e-14
5.512   0.933914   1.85459e-14
5.592   0.933439   1.3207e-14
5.672   0.932974   9.4064e-15
5.752   0.932518   6.70045e-15
5.832   0.932072   4.7736e-15
5.912   0.931634   3.40133e-15
5.992   0.931205   2.42388e-15
6.072   0.930784   1.72756e-15
6.152   0.930371   1.23144e-15
6.232   0.929966   8.77919e-16
6.312   0.929569   6.25966e-16
6.392   0.92918   4.46379e-16
6.472   0.928797   3.18355e-16
6.552   0.928422   2.27078e-16
6.632   0.928054   1.61991e-16
6.712   0.927692   1.15574e-16
6.792   0.927337   8.24676e-17
6.872   0.926989   5.88514e-17
6.952   0.926646   4.2003e-17
7.032   0.92631   2.99815e-17
7.112   0.92598   2.1403e-17
7.192   0.925655   1.52808e-17
7.272   0.925337   1.0911e-17
7.352   0.925023   7.7916e-18
7.432   0.924715   5.56462e-18
7.512   0.924413   3.97457e-18
7.592   0.924115   2.83915e-18
7.672   0.923823   2.02829e-18
7.752   0.923535   1.44915e-18
7.832   0.923252   1.03548e-18
7.912   0.922974   7.39961e-19
7.992   0.9227   5.27574e-19
r43       rhos43       gamma43  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262964
0.12   0.995149   0.000224617
0.152   0.99403   0.000191897
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.00011978
0.28   0.989891   0.0001024
0.312   0.988934   8.75551e-05
0.344   0.988005   7.48734e-05
0.376   0.987104   6.40379e-05
0.408   0.98623   5.47783e-05
0.44   0.985382   4.68639e-05
0.472   0.984558   4.00984e-05
0.504   0.983758   3.43141e-05
0.536   0.982982   2.93679e-05
0.568   0.982227   2.51377e-05
0.6   0.981495   2.15195e-05
0.632   0.980783   1.84242e-05
0.664   0.980091   1.57759e-05
0.696   0.979419   1.35098e-05
0.728   0.978765   1.15704e-05
0.76   0.97813   9.91056e-06
0.792   0.977512   8.48969e-06
0.872   0.976041   5.76859e-06
0.952   0.974669   3.92209e-06
1.032   0.973387   2.66828e-06
1.112   0.972188   1.8164e-06
1.192   0.971067   1.23729e-06
1.272   0.970017   8.43393e-07
1.352   0.969033   5.75342e-07
1.432   0.968111   3.92842e-07
1.512   0.967244   2.68531e-07
1.592   0.96643   1.83816e-07
1.672   0.965662   1.26055e-07
1.752   0.964938   8.66516e-08
1.832   0.964253   5.97529e-08
1.912   0.963602   4.13748e-08
1.992   0.96298   2.88037e-08
2.072   0.962383   2.01903e-08
2.152   0.961805   1.42741e-08
2.232   0.961241   1.01956e-08
2.312   0.960684   7.36916e-09
2.392   0.960127   5.39547e-09
2.472   0.959562   4.00281e-09
2.552   0.958983   3.0066e-09
2.632   0.958381   2.2819e-09
2.712   0.957751   1.74461e-09
2.792   0.957087   1.33852e-09
2.872   0.956387   1.02632e-09
2.952   0.95565   7.83384e-10
3.032   0.954879   5.9332e-10
3.112   0.954079   4.449e-10
3.192   0.953259   3.29971e-10
3.272   0.952427   2.42139e-10
3.352   0.951591   1.76044e-10
3.432   0.950759   1.27059e-10
3.512   0.949935   9.1228e-11
3.592   0.949123   6.52763e-11
3.672   0.948325   4.66051e-11
3.752   0.947542   3.3228e-11
3.832   0.946775   2.36686e-11
3.912   0.946025   1.68485e-11
3.992   0.94529   1.19881e-11
4.072   0.944571   8.52718e-12
4.152   0.943869   6.06409e-12
4.232   0.943181   4.31188e-12
4.312   0.942509   3.06573e-12
4.392   0.941852   2.17966e-12
4.472   0.94121   1.5497e-12
4.552   0.940582   1.10185e-12
4.632   0.939967   7.83478e-13
4.712   0.939367   5.57142e-13
4.792   0.938779   3.96229e-13
4.872   0.938204   2.81821e-13
4.952   0.937642   2.00472e-13
5.032   0.937092   1.42622e-13
5.112   0.936553   1.0148e-13
5.192   0.936026   7.22153e-14
5.272   0.93551   5.13972e-14
5.352   0.935005   3.65857e-14
5.432   0.93451   2.60462e-14
5.512   0.934026   1.85456e-14
5.592   0.933551   1.32068e-14
5.672   0.933086   9.40627e-15
5.752   0.93263   6.70037e-15
5.832   0.932183   4.77355e-15
5.912   0.931745   3.4013e-15
5.992   0.931316   2.42386e-15
6.072   0.930895   1.72755e-15
6.152   0.930482   1.23144e-15
6.232   0.930078   8.77915e-16
6.312   0.92968   6.25963e-16
6.392   0.929291   4.46377e-16
6.472   0.928908   3.18354e-16
6.552   0.928533   2.27077e-16
6.632   0.928165   1.61991e-16
6.712   0.927803   1.15574e-16
6.792   0.927448   8.24675e-17
6.872   0.927099   5.88513e-17
6.952   0.926757   4.20029e-17
7.032   0.92642   2.99815e-17
7.112   0.92609   2.1403e-17
7.192   0.925766   1.52808e-17
7.272   0.925447   1.0911e-17
7.352   0.925133   7.79159e-18
7.432   0.924825   5.56462e-18
7.512   0.924522   3.97457e-18
7.592   0.924225   2.83915e-18
7.672   0.923932   2.02829e-18
7.752   0.923645   1.44915e-18
7.832   0.923362   1.03548e-18
7.912   0.923083   7.39961e-19
7.992   0.92281   5.2757e-19
r44       rhos44       gamma44  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262964
0.12   0.995149   0.000224617
0.152   0.99403   0.000191897
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.00011978
0.28   0.989891   0.0001024
0.312   0.988934   8.7555e-05
0.344   0.988005   7.48733e-05
0.376   0.987104   6.40378e-05
0.408   0.98623   5.47782e-05
0.44   0.985382   4.68639e-05
0.472   0.984558   4.00983e-05
0.504   0.983758   3.4314e-05
0.536   0.982982   2.93678e-05
0.568   0.982227   2.51376e-05
0.6   0.981495   2.15194e-05
0.632   0.980783   1.84241e-05
0.664   0.980091   1.57758e-05
0.696   0.979419   1.35097e-05
0.728   0.978765   1.15703e-05
0.76   0.97813   9.91045e-06
0.792   0.977512   8.48958e-06
0.872   0.976042   5.76848e-06
0.952   0.974669   3.92199e-06
1.032   0.973387   2.66817e-06
1.112   0.972188   1.8163e-06
1.192   0.971067   1.23719e-06
1.272   0.970017   8.4329e-07
1.352   0.969034   5.7524e-07
1.432   0.968111   3.92742e-07
1.512   0.967245   2.68433e-07
1.592   0.966431   1.8372e-07
1.672   0.965664   1.25963e-07
1.752   0.964941   8.65622e-08
1.832   0.964256   5.9667e-08
1.912   0.963606   4.1293e-08
1.992   0.962986   2.87264e-08
2.072   0.962391   2.01179e-08
2.152   0.961815   1.42071e-08
2.232   0.961254   1.01345e-08
2.312   0.960701   7.31426e-09
2.392   0.960148   5.34706e-09
2.472   0.959589   3.96103e-09
2.552   0.959016   2.97142e-09
2.632   0.958422   2.25312e-09
2.712   0.957799   1.72184e-09
2.792   0.957144   1.32117e-09
2.872   0.956453   1.01367e-09
2.952   0.955724   7.74605e-10
3.032   0.954961   5.87547e-10
3.112   0.954168   4.41318e-10
3.192   0.953354   3.27877e-10
3.272   0.952526   2.4098e-10
3.352   0.951694   1.7543e-10
3.432   0.950864   1.26741e-10
3.512   0.950041   9.10624e-11
3.592   0.949231   6.51877e-11
3.672   0.948434   4.65561e-11
3.752   0.947652   3.32002e-11
3.832   0.946885   2.36525e-11
3.912   0.946135   1.6839e-11
3.992   0.9454   1.19826e-11
4.072   0.944682   8.5239e-12
4.152   0.943979   6.06215e-12
4.232   0.943292   4.31072e-12
4.312   0.94262   3.06504e-12
4.392   0.941963   2.17925e-12
4.472   0.94132   1.54945e-12
4.552   0.940692   1.1017e-12
4.632   0.940078   7.83389e-13
4.712   0.939477   5.57087e-13
4.792   0.938889   3.96196e-13
4.872   0.938314   2.81802e-13
4.952   0.937752   2.0046e-13
5.032   0.937202   1.42615e-13
5.112   0.936663   1.01475e-13
5.192   0.936136   7.22127e-14
5.272   0.93562   5.13956e-14
5.352   0.935114   3.65847e-14
5.432   0.934619   2.60456e-14
5.512   0.934135   1.85452e-14
5.592   0.93366   1.32066e-14
5.672   0.933195   9.40615e-15
5.752   0.932739   6.7003e-15
5.832   0.932292   4.7735e-15
5.912   0.931854   3.40127e-15
5.992   0.931425   2.42385e-15
6.072   0.931004   1.72754e-15
6.152   0.930591   1.23143e-15
6.232   0.930186   8.77911e-16
6.312   0.929789   6.25961e-16
6.392   0.929399   4.46376e-16
6.472   0.929016   3.18353e-16
6.552   0.928641   2.27077e-16
6.632   0.928272   1.61991e-16
6.712   0.927911   1.15574e-16
6.792   0.927556   8.24674e-17
6.872   0.927207   5.88512e-17
6.952   0.926864   4.20029e-17
7.032   0.926528   2.99815e-17
7.112   0.926197   2.1403e-17
7.192   0.925873   1.52808e-17
7.272   0.925554   1.09109e-17
7.352   0.92524   7.79159e-18
7.432   0.924932   5.56462e-18
7.512   0.924629   3.97457e-18
7.592   0.924332   2.83915e-18
7.672   0.924039   2.02829e-18
7.752   0.923751   1.44915e-18
7.832   0.923468   1.03548e-18
7.912   0.92319   7.39961e-19
7.992   0.922916   5.27567e-19
r45       rhos45       gamma45  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262964
0.12   0.995149   0.000224617
0.152   0.99403   0.000191897
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.00011978
0.28   0.989891   0.0001024
0.312   0.988934   8.75549e-05
0.344   0.988005   7.48732e-05
0.376   0.987104   6.40377e-05
0.408   0.98623   5.47781e-05
0.44   0.985382   4.68638e-05
0.472   0.984558   4.00983e-05
0.504   0.983758   3.43139e-05
0.536   0.982982   2.93677e-05
0.568   0.982227   2.51375e-05
0.6   0.981495   2.15193e-05
0.632   0.980783   1.8424e-05
0.664   0.980091   1.57757e-05
0.696   0.979419   1.35096e-05
0.728   0.978765   1.15702e-05
0.76   0.97813   9.91035e-06
0.792   0.977512   8.48948e-06
0.872   0.976042   5.76839e-06
0.952   0.974669   3.92189e-06
1.032   0.973387   2.66808e-06
1.112   0.972188   1.8162e-06
1.192   0.971067   1.23709e-06
1.272   0.970018   8.43194e-07
1.352   0.969034   5.75145e-07
1.432   0.968112   3.92649e-07
1.512   0.967246   2.68342e-07
1.592   0.966432   1.83631e-07
1.672   0.965666   1.25876e-07
1.752   0.964943   8.64783e-08
1.832   0.964259   5.95864e-08
1.912   0.96361   4.12161e-08
1.992   0.962991   2.86536e-08
2.072   0.962398   2.00497e-08
2.152   0.961825   1.41439e-08
2.232   0.961266   1.00767e-08
2.312   0.960716   7.26225e-09
2.392   0.960168   5.30106e-09
2.472   0.959614   3.92119e-09
2.552   0.959047   2.93775e-09
2.632   0.95846   2.22546e-09
2.712   0.957845   1.69984e-09
2.792   0.957198   1.30433e-09
2.872   0.956515   1.00131e-09
2.952   0.955795   7.6596e-10
3.032   0.95504   5.81816e-10
3.112   0.954254   4.37732e-10
3.192   0.953446   3.25763e-10
3.272   0.952623   2.39802e-10
3.352   0.951794   1.74803e-10
3.432   0.950966   1.26416e-10
3.512   0.950145   9.08933e-11
3.592   0.949336   6.50977e-11
3.672   0.94854   4.65065e-11
3.752   0.947758   3.31721e-11
3.832   0.946992   2.36362e-11
3.912   0.946242   1.68296e-11
3.992   0.945508   1.1977e-11
4.072   0.944789   8.52061e-12
4.152   0.944087   6.06019e-12
4.232   0.943399   4.30956e-12
4.312   0.942727   3.06435e-12
4.392   0.94207   2.17883e-12
4.472   0.941428   1.5492e-12
4.552   0.9408   1.10156e-12
4.632   0.940185   7.83299e-13
4.712   0.939584   5.57033e-13
4.792   0.938997   3.96164e-13
4.872   0.938422   2.81782e-13
4.952   0.937859   2.00448e-13
5.032   0.937309   1.42608e-13
5.112   0.93677   1.01471e-13
5.192   0.936243   7.22101e-14
5.272   0.935727   5.13941e-14
5.352   0.935221   3.65838e-14
5.432   0.934726   2.60451e-14
5.512   0.934241   1.85449e-14
5.592   0.933766   1.32064e-14
5.672   0.933301   9.40602e-15
5.752   0.932845   6.70022e-15
5.832   0.932398   4.77346e-15
5.912   0.93196   3.40124e-15
5.992   0.931531   2.42383e-15
6.072   0.93111   1.72753e-15
6.152   0.930697   1.23143e-15
6.232   0.930291   8.77907e-16
6.312   0.929894   6.25959e-16
6.392   0.929504   4.46374e-16
6.472   0.929122   3.18352e-16
6.552   0.928746   2.27076e-16
6.632   0.928378   1.6199e-16
6.712   0.928016   1.15574e-16
6.792   0.927661   8.24672e-17
6.872   0.927312   5.88511e-17
6.952   0.926969   4.20029e-17
7.032   0.926633   2.99814e-17
7.112   0.926302   2.1403e-17
7.192   0.925978   1.52808e-17
7.272   0.925658   1.09109e-17
7.352   0.925345   7.79159e-18
7.432   0.925037   5.56462e-18
7.512   0.924734   3.97456e-18
7.592   0.924436   2.83915e-18
7.672   0.924143   2.02829e-18
7.752   0.923856   1.44915e-18
7.832   0.923573   1.03548e-18
7.912   0.923294   7.39961e-19
7.992   0.92302   5.27563e-19
r46       rhos46       gamma46  
0   1   0.00042243 
0.024   0.998728   0.00036062
0.056   0.997496   0.000307916
0.088   0.996304   0.000262964
0.12   0.995149   0.000224617
0.152   0.99403   0.000191896
0.184   0.992947   0.000163971
0.216   0.991896   0.000140133
0.248   0.990878   0.00011978
0.28   0.989891   0.0001024
0.312   0.988934   8.75548e-05
0.344   0.988005   7.48732e-05
0.376   0.987104   6.40377e-05
0.408   0.98623   5.4778e-05
0.44   0.985382   4.68637e-05
0.472   0.984558   4.00982e-05
0.504   0.983758   3.43138e-05
0.536   0.982982   2.93676e-05
0.568   0.982227   2.51374e-05
0.6   0.981495   2.15192e-05
0.632   0.980783   1.84239e-05
0.664   0.980091   1.57756e-05
0.696   0.979419   1.35095e-05
0.728   0.978765   1.15701e-05
0.76   0.97813   9.91026e-06
0.792   0.977512   8.48939e-06
0.872   0.976042   5.76829e-06
0.952   0.974669   3.92179e-06
1.032   0.973387   2.66798e-06
1.112   0.972189   1.81611e-06
1.192   0.971068   1.237e-06
1.272   0.970018   8.43104e-07
1.352   0.969035   5.75056e-07
1.432   0.968113   3.92562e-07
1.512   0.967247   2.68256e-07
1.592   0.966433   1.83547e-07
1.672   0.965667   1.25795e-07
1.752   0.964945   8.63996e-08
